gene	pval	dev_exp	fdr	significant	effect_size	pseudoDEG
11 - ISCU	0.5732000444996033	0.16771438734112987	0.8301941053254029	False		False
16 - UCP2	0.442754264071615	0.23461454498804601	0.8301941053254029	False		False
16 - TRIM25	0.4946970494469789	0.20305003959222556	0.8301941053254029	False		False
7 - JUN	0.4684158168708924	0.21648048258917396	0.8301941053254029	False		False
9 - IFITM3	0.42559383305016907	0.24976532627637316	0.8301941053254029	False		False
11 - PHACTR2	0.5030878901062352	0.19998820764444913	0.8301941053254029	False		False
11 - CCDC59	0.5299577507289561	0.186548225891202	0.8301941053254029	False		False
13 - EPSTI1	0.46823785700840825	0.22020759467009698	0.8301941053254029	False		False
17 - RIC1	0.4546777561362627	0.22478408918740667	0.8301941053254029	False		False
17 - TALDO1	0.4507994774923646	0.22889120312729194	0.8301941053254029	False		False
16 - PDE4B	0.4571628538530469	0.22294405967766917	0.8301941053254029	False		False
15 - PAXX	0.5904588633992124	0.1582425036025078	0.8301941053254029	False		False
14 - SGTB	0.4424309711661494	0.2356213142517466	0.8301941053254029	False		False
8 - HP	0.48714931981795073	0.20745935018546546	0.8301941053254029	False		False
4 - ACAP2	0.5111451196523258	0.19498060338327572	0.8301941053254029	False		False
11 - ANP32E	0.4580574789474028	0.2219552720110065	0.8301941053254029	False		False
17 - CFD	0.49161991349337997	0.20719817732768642	0.8301941053254029	False		False
14 - VAMP5	0.4600897801881805	0.220926445813586	0.8301941053254029	False		False
11 - OAS2	0.5379828442700352	0.1834561007293295	0.8301941053254029	False		False
16 - IL1B	0.46663573222090793	0.21812370605368092	0.8301941053254029	False		False
4 - ANXA1	0.4937197867137292	0.20262810337086612	0.8301941053254029	False		False
8 - EREG	0.44723082579439755	0.23113890930102388	0.8301941053254029	False		False
16 - NCF1	0.4988499709349603	0.19996064622026233	0.8301941053254029	False		False
17 - JMJD1C	0.581719667878392	0.16262265065414439	0.8301941053254029	False		False
11 - GNB5	0.4851885317322555	0.2092290517543416	0.8301941053254029	False		False
16 - EID1	0.45273307071382973	0.23372334947019968	0.8301941053254029	False		False
10 - ARID5A	0.42760960553511496	0.24811611891164265	0.8301941053254029	False		False
15 - DPAGT1	0.4502064197890492	0.22828091182553323	0.8301941053254029	False		False
14 - CLU	0.4611169721296595	0.2218010758924418	0.8301941053254029	False		False
10 - DDIT3	0.46270956986885703	0.22412371014299648	0.8301941053254029	False		False
17 - VAMP8	0.4651283983324912	0.21941209521304716	0.8301941053254029	False		False
16 - HSPA8	0.554304288818741	0.1728776065109191	0.8301941053254029	False		False
16 - ELMO1	0.5416708381124908	0.18097792580018623	0.8301941053254029	False		False
17 - TYMP	0.4589589421461553	0.22483796965027159	0.8301941053254029	False		False
17 - PARP10	0.4837196137978549	0.2131417828290889	0.8301941053254029	False		False
4 - PPP1R15A	0.4591957281160748	0.22146744233307636	0.8301941053254029	False		False
